order_id,order_date,state,region,product_name,price,quantity,discount,revenue
7939,2023-02-14,West Bengal,East,Headphones,15775,1,5,14986.25
7940,2023-12-09,Gujarat,West,Mixer,5496,4,15,18686.399999999998
7941,2023-03-10,Gujarat,West,Refrigerator,23040,1,0,23040.0
7942,2023-09-09,Gujarat,West,Mixer,27037,2,25,40555.5
7943,2023-10-09,West Bengal,East,Mobile,25424,3,20,61017.600000000006
7944,2023-01-09,Gujarat,West,Refrigerator,13376,1,0,13376.0
7945,2023-12-03,Uttar Pradesh,North,Winter Jacket,4018,5,10,18081.0
7946,2023-12-14,Uttar Pradesh,North,Winter Jacket,1293,1,15,1099.05
7947,2023-03-13,Delhi,North,Heater,25166,3,15,64173.299999999996
7948,2023-11-10,West Bengal,East,Tablet,14147,3,0,42441.0
7949,2023-03-10,Maharashtra,West,Mixer,26612,1,5,25281.399999999998
7950,2023-10-14,Delhi,North,Heater,14531,3,10,39233.700000000004
7951,2023-04-24,Gujarat,West,Refrigerator,23863,3,15,60850.65
7952,2023-09-22,Tamil Nadu,South,AC,4410,3,15,11245.5
7953,2023-06-23,Maharashtra,West,Refrigerator,3049,1,0,3049.0
7954,2023-02-23,Maharashtra,West,Mixer,28016,2,0,56032.0
7955,2023-11-19,Gujarat,West,TV,6513,5,15,27680.25
7956,2023-06-08,Gujarat,West,Mixer,14554,1,0,14554.0
7957,2023-06-16,West Bengal,East,Headphones,26926,3,20,64622.4
7958,2023-11-07,Karnataka,South,Laptop,2340,2,10,4212.0
7959,2023-10-02,Uttar Pradesh,North,Smartphone,10939,3,10,29535.3
7960,2023-01-01,Karnataka,South,AC,25474,3,25,57316.5
7961,2023-03-15,Tamil Nadu,South,Fan,23097,2,0,46194.0
7962,2023-06-07,Gujarat,West,TV,23236,1,15,19750.6
7963,2023-12-13,Gujarat,West,Refrigerator,5406,4,5,20542.8
7964,2023-01-01,Maharashtra,West,TV,12185,2,5,23151.5
7965,2023-11-04,Delhi,North,Heater,16919,4,5,64292.2
7966,2023-01-09,Uttar Pradesh,North,Heater,18022,1,0,18022.0
7967,2023-09-18,Gujarat,West,Mixer,29290,4,0,117160.0
7968,2023-09-26,Gujarat,West,TV,3015,1,20,2412.0
7969,2023-12-16,West Bengal,East,Headphones,12388,2,10,22298.4
7970,2023-09-30,West Bengal,East,Mobile,17420,5,15,74035.0
7971,2023-11-29,Uttar Pradesh,North,Winter Jacket,12637,1,15,10741.449999999999
7972,2023-06-22,West Bengal,East,Tablet,16049,1,15,13641.65
7973,2023-08-10,Gujarat,West,TV,22235,1,0,22235.0
7974,2023-07-20,Karnataka,South,AC,23682,3,20,56836.8
7975,2023-12-19,Tamil Nadu,South,AC,3573,1,0,3573.0
7976,2023-11-05,Delhi,North,Heater,10097,4,15,34329.799999999996
7977,2023-03-01,Uttar Pradesh,North,Smartphone,592,4,20,1894.4
7978,2023-12-22,Uttar Pradesh,North,Winter Jacket,23368,1,20,18694.4
7979,2023-08-09,Delhi,North,Heater,5834,4,10,21002.4
7980,2023-12-01,Karnataka,South,AC,855,2,0,1710.0
7981,2023-10-11,Uttar Pradesh,North,Heater,3541,3,15,9029.55
7982,2023-10-21,Tamil Nadu,South,Laptop,19140,2,10,34452.0
7983,2023-08-10,Gujarat,West,TV,25186,3,15,64224.299999999996
7984,2023-01-06,Gujarat,West,Refrigerator,9622,1,0,9622.0
7985,2023-01-21,Delhi,North,Heater,19893,3,20,47743.200000000004
7986,2023-06-18,Tamil Nadu,South,AC,3395,4,10,12222.0
7987,2023-08-03,Tamil Nadu,South,AC,22072,2,10,39729.6
7988,2023-03-03,Maharashtra,West,Refrigerator,4495,1,15,3820.75
7989,2023-07-07,Tamil Nadu,South,Fan,26375,3,0,79125.0
7990,2023-12-07,Maharashtra,West,Mixer,10331,4,5,39257.799999999996
7991,2023-02-15,Uttar Pradesh,North,Winter Jacket,24665,2,15,41930.5
7992,2023-01-24,Maharashtra,West,TV,8379,4,5,31840.199999999997
7993,2023-03-25,Uttar Pradesh,North,Smartphone,25046,4,20,80147.20000000001
7994,2023-10-20,Tamil Nadu,South,AC,14123,3,15,36013.65
7995,2023-08-28,Tamil Nadu,South,Laptop,14151,2,5,26886.899999999998
7996,2023-12-07,Karnataka,South,Fan,13268,2,10,23882.4
7997,2023-06-29,Karnataka,South,Fan,21484,1,20,17187.2
7998,2023-01-12,Karnataka,South,Laptop,12496,1,20,9996.800000000001
7999,2023-12-11,Maharashtra,West,Mixer,24947,3,15,63614.85
8000,2023-07-28,West Bengal,East,Tablet,2284,2,20,3654.4
8001,2023-11-26,West Bengal,East,Mobile,27104,4,5,102995.2
8002,2023-07-04,West Bengal,East,Mobile,24071,1,15,20460.35
8003,2023-09-22,Tamil Nadu,South,AC,8019,2,5,15236.099999999999
8004,2023-12-24,Maharashtra,West,Mixer,6439,3,25,14487.75
8005,2023-10-28,Karnataka,South,Laptop,17479,3,20,41949.600000000006
8006,2023-12-06,Tamil Nadu,South,AC,12328,3,0,36984.0
8007,2023-09-13,Uttar Pradesh,North,Heater,21671,2,5,41174.9
8008,2023-12-27,West Bengal,East,Headphones,28987,4,10,104353.2
8009,2023-08-02,Gujarat,West,Mixer,12447,2,10,22404.600000000002
8010,2023-07-13,Karnataka,South,Laptop,27355,1,15,23251.75
8011,2023-07-18,West Bengal,East,Tablet,12550,1,5,11922.5
8012,2023-05-31,Karnataka,South,Laptop,19476,2,15,33109.2
8013,2023-06-17,Maharashtra,West,Mixer,12622,2,25,18933.0
8014,2023-03-10,Gujarat,West,TV,10324,3,20,24777.600000000002
8015,2023-04-23,Uttar Pradesh,North,Smartphone,19335,3,5,55104.75
8016,2023-02-01,Karnataka,South,AC,27014,4,0,108056.0
8017,2023-01-05,Karnataka,South,AC,8306,4,20,26579.2
8018,2023-03-03,Tamil Nadu,South,AC,26105,2,0,52210.0
8019,2023-01-18,Uttar Pradesh,North,Smartphone,18870,4,0,75480.0
8020,2023-12-05,Maharashtra,West,Mixer,7204,2,20,11526.400000000001
8021,2023-02-18,Gujarat,West,Mixer,18930,4,15,64362.0
8022,2023-03-11,Uttar Pradesh,North,Smartphone,26660,5,20,106640.0
8023,2023-06-12,West Bengal,East,Tablet,17751,1,15,15088.35
8024,2023-11-06,Tamil Nadu,South,Laptop,21323,2,15,36249.1
8025,2023-10-11,Gujarat,West,TV,17960,4,10,64656.0
8026,2023-09-12,Karnataka,South,Fan,5642,2,20,9027.2
8027,2023-03-14,Karnataka,South,Fan,13477,3,0,40431.0
8028,2023-10-11,Maharashtra,West,Mixer,17213,4,20,55081.600000000006
8029,2023-03-04,West Bengal,East,Mobile,15475,2,25,23212.5
8030,2023-05-11,West Bengal,East,Headphones,19732,2,0,39464.0
8031,2023-01-20,West Bengal,East,Headphones,27637,1,15,23491.45
8032,2023-09-04,West Bengal,East,Mobile,11290,2,5,21451.0
8033,2023-11-08,Delhi,North,Smartphone,13013,2,0,26026.0
8034,2023-01-24,Maharashtra,West,Refrigerator,13761,1,15,11696.85
8035,2023-08-12,Delhi,North,Smartphone,7658,5,15,32546.5
8036,2023-01-13,Karnataka,South,Laptop,1080,2,15,1836.0
8037,2023-12-14,Maharashtra,West,Refrigerator,2828,2,0,5656.0
8038,2023-07-19,Uttar Pradesh,North,Winter Jacket,27340,4,10,98424.0
8039,2023-06-07,Karnataka,South,AC,23808,1,10,21427.2
8040,2023-10-10,Karnataka,South,AC,27271,3,15,69541.05
8041,2023-08-30,Delhi,North,Heater,27950,2,0,55900.0
8042,2023-07-26,Gujarat,West,Mixer,29960,3,20,71904.0
8043,2023-10-05,West Bengal,East,Mobile,29426,4,10,105933.6
8044,2023-04-02,Karnataka,South,Laptop,4969,5,5,23602.75
8045,2023-12-01,Tamil Nadu,South,Fan,16731,1,5,15894.449999999999
8046,2023-03-11,Uttar Pradesh,North,Heater,14577,4,5,55392.6
8047,2023-11-26,Uttar Pradesh,North,Winter Jacket,18071,3,5,51502.35
8048,2023-05-02,Uttar Pradesh,North,Winter Jacket,8315,1,0,8315.0
8049,2023-04-26,Maharashtra,West,Refrigerator,15745,3,10,42511.5
8050,2023-12-15,Maharashtra,West,TV,2223,1,20,1778.4
8051,2023-06-27,Karnataka,South,Laptop,2658,1,0,2658.0
8052,2023-05-19,Karnataka,South,AC,28118,2,5,53424.2
8053,2023-01-24,West Bengal,East,Headphones,5469,1,5,5195.55
8054,2023-06-08,West Bengal,East,Tablet,4923,3,5,14030.55
8055,2023-07-04,Maharashtra,West,TV,4550,2,10,8190.0
8056,2023-11-17,West Bengal,East,Headphones,7097,2,5,13484.3
8057,2023-08-02,Delhi,North,Winter Jacket,24989,4,5,94958.2
8058,2023-01-18,Karnataka,South,Fan,20818,1,5,19777.1
8059,2023-12-05,Uttar Pradesh,North,Smartphone,1127,3,15,2873.85
8060,2023-10-13,Delhi,North,Smartphone,13563,2,0,27126.0
8061,2023-10-28,West Bengal,East,Tablet,8389,5,15,35653.25
8062,2023-12-05,Maharashtra,West,Mixer,23003,1,0,23003.0
8063,2023-12-17,Delhi,North,Smartphone,9091,2,25,13636.5
8064,2023-01-10,Uttar Pradesh,North,Smartphone,18080,3,5,51528.0
8065,2023-10-31,Gujarat,West,Refrigerator,14931,2,15,25382.7
8066,2023-08-05,West Bengal,East,Headphones,13474,2,5,25600.6
8067,2023-11-25,Gujarat,West,Refrigerator,19606,4,10,70581.6
8068,2023-09-29,Uttar Pradesh,North,Smartphone,11856,4,5,45052.799999999996
8069,2023-09-27,West Bengal,East,Tablet,23855,1,10,21469.5
8070,2023-05-13,Maharashtra,West,TV,14263,2,25,21394.5
8071,2023-11-10,Delhi,North,Heater,15183,4,10,54658.8
8072,2023-09-08,Gujarat,West,Mixer,27824,4,5,105731.2
8073,2023-01-20,Uttar Pradesh,North,Smartphone,18769,2,15,31907.3
8074,2023-02-17,Delhi,North,Smartphone,14721,3,20,35330.4
8075,2023-09-14,Maharashtra,West,Mixer,3403,1,10,3062.7000000000003
8076,2023-02-24,Uttar Pradesh,North,Heater,25713,2,5,48854.7
8077,2023-08-02,Delhi,North,Winter Jacket,27252,2,20,43603.200000000004
8078,2023-01-09,Maharashtra,West,Refrigerator,8920,4,5,33896.0
8079,2023-12-29,Maharashtra,West,Refrigerator,12398,4,10,44632.8
8080,2023-04-14,Tamil Nadu,South,Laptop,837,1,0,837.0
8081,2023-05-14,Karnataka,South,Laptop,11458,4,25,34374.0
8082,2023-09-13,West Bengal,East,Tablet,3241,3,20,7778.400000000001
8083,2023-05-06,Karnataka,South,Laptop,8535,2,20,13656.0
8084,2023-04-06,Karnataka,South,Fan,8996,1,15,7646.599999999999
8085,2023-09-05,Uttar Pradesh,North,Winter Jacket,24189,1,15,20560.649999999998
8086,2023-04-19,Karnataka,South,Laptop,22383,1,0,22383.0
8087,2023-05-06,Maharashtra,West,Refrigerator,23242,4,5,88319.59999999999
8088,2023-02-27,Delhi,North,Winter Jacket,4156,3,20,9974.400000000001
8089,2023-10-19,Karnataka,South,Fan,2915,1,5,2769.25
8090,2023-05-04,Uttar Pradesh,North,Winter Jacket,22006,1,5,20905.7
8091,2023-08-15,Delhi,North,Smartphone,19760,3,0,59280.0
8092,2023-02-22,Karnataka,South,Fan,15085,4,5,57323.0
8093,2023-09-03,Gujarat,West,Refrigerator,10220,4,10,36792.0
8094,2023-08-15,Tamil Nadu,South,Fan,29017,2,20,46427.200000000004
8095,2023-07-18,Gujarat,West,Mixer,15820,4,15,53788.0
8096,2023-02-01,Gujarat,West,Mixer,12061,3,20,28946.4
8097,2023-12-30,Karnataka,South,Fan,14202,4,5,53967.6
8098,2023-01-07,Karnataka,South,AC,8024,2,5,15245.599999999999
8099,2023-05-18,Uttar Pradesh,North,Winter Jacket,29021,3,15,74003.55
8100,2023-06-14,Karnataka,South,AC,23641,4,0,94564.0
8101,2023-06-23,Uttar Pradesh,North,Smartphone,10416,4,10,37497.6
8102,2023-12-19,Karnataka,South,Fan,16788,1,15,14269.8
8103,2023-02-13,Tamil Nadu,South,Fan,6214,2,5,11806.599999999999
8104,2023-04-06,Maharashtra,West,Mixer,26463,2,15,44987.1
8105,2023-07-28,West Bengal,East,Mobile,10307,1,0,10307.0
8106,2023-11-26,Delhi,North,Heater,6134,2,15,10427.8
8107,2023-05-04,Delhi,North,Smartphone,4468,1,5,4244.599999999999
8108,2023-01-13,West Bengal,East,Mobile,13974,2,20,22358.4
8109,2023-03-20,West Bengal,East,Mobile,2437,1,10,2193.3
8110,2023-08-26,Tamil Nadu,South,Laptop,29297,5,5,139160.75
8111,2023-11-29,Uttar Pradesh,North,Smartphone,25011,2,20,40017.600000000006
8112,2023-02-07,Uttar Pradesh,North,Winter Jacket,19575,3,5,55788.75
8113,2023-05-22,West Bengal,East,Tablet,20487,4,20,65558.40000000001
8114,2023-04-23,Uttar Pradesh,North,Smartphone,1889,4,10,6800.400000000001
8115,2023-01-26,Karnataka,South,Laptop,25675,4,20,82160.0
8116,2023-11-29,West Bengal,East,Headphones,24754,2,20,39606.4
8117,2023-09-21,Uttar Pradesh,North,Smartphone,21696,4,5,82444.8
8118,2023-12-11,Maharashtra,West,Mixer,23324,3,20,55977.600000000006
8119,2023-06-27,Maharashtra,West,Mixer,8520,3,10,23004.0
8120,2023-05-24,Tamil Nadu,South,Laptop,3858,1,0,3858.0
8121,2023-12-31,Delhi,North,Smartphone,13592,4,20,43494.4
8122,2023-10-01,Karnataka,South,AC,12940,5,25,48525.0
8123,2023-01-22,Maharashtra,West,Refrigerator,9442,2,5,17939.8
8124,2023-06-04,Karnataka,South,Laptop,13611,5,5,64652.25
8125,2023-10-02,Tamil Nadu,South,Laptop,11468,3,20,27523.2
8126,2023-05-30,Delhi,North,Heater,6745,1,10,6070.5
8127,2023-04-30,Karnataka,South,Laptop,12282,5,25,46057.5
8128,2023-12-24,Uttar Pradesh,North,Winter Jacket,20046,3,10,54124.200000000004
8129,2023-01-04,West Bengal,East,Mobile,8519,3,20,20445.600000000002
8130,2023-10-03,Tamil Nadu,South,Fan,29978,4,20,95929.6
8131,2023-08-18,Gujarat,West,Mixer,5665,2,20,9064.0
8132,2023-11-26,Maharashtra,West,TV,14220,3,15,36261.0
8133,2023-03-18,Karnataka,South,Fan,4830,2,25,7245.0
8134,2023-06-23,West Bengal,East,Headphones,23902,3,5,68120.7
8135,2023-02-22,Tamil Nadu,South,AC,1869,2,5,3551.1
8136,2023-04-29,Delhi,North,Winter Jacket,21428,3,10,57855.6
8137,2023-03-30,Uttar Pradesh,North,Heater,2099,4,15,7136.599999999999
8138,2023-07-24,Karnataka,South,Fan,20346,4,5,77314.8
8139,2023-07-30,Delhi,North,Heater,26654,5,10,119943.0
8140,2023-08-30,Delhi,North,Winter Jacket,19921,4,20,63747.200000000004
8141,2023-02-27,Maharashtra,West,Refrigerator,10313,2,10,18563.4
8142,2023-09-26,Tamil Nadu,South,Laptop,20449,2,5,38853.1
8143,2023-08-12,Tamil Nadu,South,AC,5028,3,10,13575.6
8144,2023-01-04,Gujarat,West,Mixer,5212,3,0,15636.0
8145,2023-05-08,Gujarat,West,Mixer,22289,3,0,66867.0
8146,2023-10-04,West Bengal,East,Headphones,21280,2,0,42560.0
8147,2023-06-07,West Bengal,East,Mobile,7630,2,20,12208.0
8148,2023-02-07,Uttar Pradesh,North,Winter Jacket,23366,3,0,70098.0
8149,2023-05-29,Gujarat,West,Mixer,21856,4,10,78681.6
8150,2023-07-20,Delhi,North,Winter Jacket,6817,2,20,10907.2
8151,2023-05-24,Maharashtra,West,Mixer,10625,1,20,8500.0
8152,2023-02-20,West Bengal,East,Headphones,12832,3,0,38496.0
8153,2023-03-16,West Bengal,East,Mobile,7171,1,0,7171.0
8154,2023-05-27,Maharashtra,West,Refrigerator,13227,5,25,49601.25
8155,2023-07-25,Karnataka,South,AC,16581,1,20,13264.800000000001
8156,2023-09-29,Gujarat,West,TV,10265,1,20,8212.0
8157,2023-09-26,Uttar Pradesh,North,Winter Jacket,23558,2,10,42404.4
8158,2023-10-15,Tamil Nadu,South,Fan,2696,2,15,4583.2
8159,2023-12-16,Gujarat,West,TV,12548,5,15,53329.0
8160,2023-04-25,Gujarat,West,Mixer,19508,3,15,49745.4
8161,2023-03-04,Tamil Nadu,South,Fan,5816,2,20,9305.6
8162,2023-05-28,Maharashtra,West,Refrigerator,28076,2,25,42114.0
8163,2023-04-04,Tamil Nadu,South,AC,18101,3,10,48872.700000000004
8164,2023-01-03,Delhi,North,Winter Jacket,24963,2,20,39940.8
8165,2023-07-15,Maharashtra,West,Refrigerator,27902,2,15,47433.4
8166,2023-09-23,Maharashtra,West,Mixer,16541,4,5,62855.799999999996
8167,2023-01-15,Maharashtra,West,Mixer,26753,4,10,96310.8
8168,2023-03-31,Tamil Nadu,South,Laptop,14919,1,0,14919.0
8169,2023-03-08,Karnataka,South,AC,11471,3,20,27530.4
8170,2023-07-01,Maharashtra,West,Refrigerator,12805,4,25,38415.0
8171,2023-01-23,Gujarat,West,Mixer,24234,1,0,24234.0
8172,2023-10-16,Maharashtra,West,Mixer,6783,2,10,12209.4
8173,2023-06-11,Uttar Pradesh,North,Heater,20402,4,25,61206.0
8174,2023-01-30,West Bengal,East,Headphones,10523,1,0,10523.0
8175,2023-11-23,Delhi,North,Heater,23688,4,10,85276.8
8176,2023-12-24,Karnataka,South,AC,24497,2,15,41644.9
8177,2023-08-21,Delhi,North,Heater,1726,2,5,3279.3999999999996
8178,2023-06-27,Tamil Nadu,South,Laptop,13052,4,0,52208.0
8179,2023-06-15,Karnataka,South,Laptop,20850,3,15,53167.5
8180,2023-11-12,Maharashtra,West,Refrigerator,28719,3,15,73233.45
8181,2023-07-07,Gujarat,West,Mixer,16760,3,5,47766.0
8182,2023-06-10,Delhi,North,Winter Jacket,5392,4,20,17254.4
8183,2023-01-26,Karnataka,South,AC,23357,4,20,74742.40000000001
8184,2023-07-14,Uttar Pradesh,North,Winter Jacket,3642,4,0,14568.0
8185,2023-04-06,Karnataka,South,Laptop,27508,1,10,24757.2
8186,2023-01-20,West Bengal,East,Mobile,19986,2,10,35974.8
8187,2023-09-17,Delhi,North,Winter Jacket,817,3,25,1838.25
8188,2023-02-05,Tamil Nadu,South,Fan,19421,3,15,49523.549999999996
8189,2023-02-04,Tamil Nadu,South,Laptop,25088,5,25,94080.0
8190,2023-03-07,Karnataka,South,AC,27118,4,0,108472.0
8191,2023-11-24,Tamil Nadu,South,Fan,22475,1,0,22475.0
8192,2023-10-27,Delhi,North,Heater,26218,3,20,62923.200000000004
8193,2023-02-12,Delhi,North,Winter Jacket,13707,4,15,46603.799999999996
8194,2023-06-26,West Bengal,East,Mobile,20267,3,5,57760.95
8195,2023-08-12,Karnataka,South,Fan,19083,5,5,90644.25
8196,2023-01-02,West Bengal,East,Tablet,22964,4,10,82670.40000000001
8197,2023-05-28,Delhi,North,Winter Jacket,22466,4,20,71891.2
8198,2023-10-22,Tamil Nadu,South,AC,18131,3,15,46234.049999999996
8199,2023-02-12,Gujarat,West,TV,28017,5,15,119072.25
8200,2023-09-20,West Bengal,East,Headphones,3619,3,0,10857.0
8201,2023-12-05,Uttar Pradesh,North,Winter Jacket,22897,2,15,38924.9
8202,2023-03-02,Karnataka,South,AC,8655,4,15,29427.0
8203,2023-10-19,Gujarat,West,Refrigerator,24756,2,15,42085.2
8204,2023-03-22,Tamil Nadu,South,AC,6200,1,20,4960.0
8205,2023-01-07,West Bengal,East,Tablet,28638,3,20,68731.2
8206,2023-08-24,Uttar Pradesh,North,Winter Jacket,29402,1,15,24991.7
8207,2023-04-21,Gujarat,West,Refrigerator,7528,2,0,15056.0
8208,2023-01-06,West Bengal,East,Headphones,26865,4,20,85968.0
8209,2023-05-23,Uttar Pradesh,North,Winter Jacket,20992,3,20,50380.8
8210,2023-10-15,West Bengal,East,Headphones,3304,4,25,9912.0
8211,2023-02-17,Uttar Pradesh,North,Winter Jacket,4341,2,15,7379.7
8212,2023-12-21,Uttar Pradesh,North,Heater,11147,2,5,21179.3
8213,2023-05-26,Maharashtra,West,Refrigerator,717,2,5,1362.3
8214,2023-01-05,Maharashtra,West,TV,523,2,10,941.4
8215,2023-01-21,Maharashtra,West,Mixer,28789,5,5,136747.75
8216,2023-10-07,Karnataka,South,AC,12989,3,20,31173.600000000002
8217,2023-06-22,Tamil Nadu,South,AC,941,1,0,941.0
8218,2023-07-28,Karnataka,South,AC,12266,4,20,39251.200000000004
8219,2023-08-04,Maharashtra,West,Mixer,24119,1,15,20501.149999999998
8220,2023-10-08,Gujarat,West,TV,28406,5,20,113624.0
8221,2023-08-31,Gujarat,West,Mixer,26732,4,10,96235.2
8222,2023-04-05,Tamil Nadu,South,Fan,8253,2,15,14030.1
8223,2023-12-10,Delhi,North,Smartphone,26657,3,5,75972.45
8224,2023-10-10,Tamil Nadu,South,Fan,15395,2,10,27711.0
8225,2023-03-20,Maharashtra,West,Mixer,27177,2,0,54354.0
8226,2023-07-20,Maharashtra,West,Mixer,20291,2,5,38552.9
8227,2023-02-24,Tamil Nadu,South,AC,21036,3,10,56797.200000000004
8228,2023-07-15,Karnataka,South,Laptop,24483,2,15,41621.1
8229,2023-07-31,Tamil Nadu,South,Laptop,13012,3,10,35132.4
8230,2023-01-30,Maharashtra,West,Refrigerator,16507,1,20,13205.6
8231,2023-01-31,Uttar Pradesh,North,Smartphone,6572,1,0,6572.0
8232,2023-09-05,Tamil Nadu,South,Fan,20852,4,10,75067.2
8233,2023-08-14,Maharashtra,West,Refrigerator,16028,2,10,28850.4
8234,2023-01-11,Gujarat,West,Mixer,2148,3,20,5155.200000000001
8235,2023-03-07,Tamil Nadu,South,AC,8579,1,5,8150.049999999999
8236,2023-09-10,Delhi,North,Winter Jacket,21519,4,15,73164.59999999999
8237,2023-11-28,West Bengal,East,Mobile,27761,1,0,27761.0
8238,2023-06-16,Maharashtra,West,TV,26352,3,15,67197.59999999999
8239,2023-10-12,Uttar Pradesh,North,Heater,27740,2,10,49932.0
8240,2023-09-24,Delhi,North,Heater,10954,2,15,18621.8
8241,2023-12-04,West Bengal,East,Headphones,6117,4,5,23244.6
8242,2023-05-11,Delhi,North,Smartphone,24668,2,0,49336.0
8243,2023-11-15,Uttar Pradesh,North,Winter Jacket,4191,4,15,14249.4
8244,2023-07-27,Delhi,North,Smartphone,19620,2,15,33354.0
8245,2023-03-04,West Bengal,East,Tablet,1732,3,15,4416.599999999999
8246,2023-01-31,Karnataka,South,Fan,7436,3,0,22308.0
8247,2023-06-18,Uttar Pradesh,North,Heater,21463,5,20,85852.0
8248,2023-11-14,Uttar Pradesh,North,Winter Jacket,17319,1,15,14721.15
8249,2023-05-03,Uttar Pradesh,North,Winter Jacket,10571,4,15,35941.4
8250,2023-05-30,Maharashtra,West,Mixer,641,2,5,1217.8999999999999
8251,2023-01-01,Maharashtra,West,TV,9913,2,5,18834.7
8252,2023-06-25,Delhi,North,Winter Jacket,24537,4,10,88333.2
8253,2023-08-10,West Bengal,East,Mobile,1882,4,20,6022.400000000001
8254,2023-06-30,Delhi,North,Smartphone,5007,4,10,18025.2
8255,2023-04-24,Maharashtra,West,TV,27816,2,20,44505.600000000006
8256,2023-05-23,Maharashtra,West,TV,12189,3,5,34738.65
8257,2023-04-07,Tamil Nadu,South,Fan,1992,1,20,1593.6000000000001
8258,2023-03-19,Karnataka,South,Fan,7085,4,15,24089.0
8259,2023-09-14,Delhi,North,Heater,23362,4,10,84103.2
8260,2023-10-20,Tamil Nadu,South,Fan,5276,3,0,15828.0
8261,2023-09-05,Maharashtra,West,TV,29651,4,10,106743.6
8262,2023-08-14,Karnataka,South,AC,8455,4,20,27056.0
8263,2023-09-27,Uttar Pradesh,North,Winter Jacket,22714,1,15,19306.899999999998
8264,2023-01-25,West Bengal,East,Headphones,3827,3,10,10332.9
8265,2023-03-08,Uttar Pradesh,North,Smartphone,25097,1,10,22587.3
8266,2023-07-29,West Bengal,East,Mobile,1922,2,15,3267.4
8267,2023-09-20,Delhi,North,Smartphone,2113,1,10,1901.7
8268,2023-10-03,Gujarat,West,TV,8614,1,15,7321.9
8269,2023-06-17,Maharashtra,West,Refrigerator,20911,3,5,59596.35
8270,2023-06-06,Gujarat,West,TV,8727,3,20,20944.800000000003
8271,2023-07-28,Karnataka,South,Fan,2915,1,0,2915.0
8272,2023-06-24,Uttar Pradesh,North,Heater,1735,5,15,7373.75
8273,2023-08-05,Uttar Pradesh,North,Heater,3403,5,10,15313.5
8274,2023-11-19,West Bengal,East,Headphones,23709,2,25,35563.5
8275,2023-12-23,Maharashtra,West,Mixer,19931,3,5,56803.35
8276,2023-08-11,Gujarat,West,Refrigerator,698,4,15,2373.2
8277,2023-10-26,Karnataka,South,AC,15508,3,15,39545.4
8278,2023-12-29,Maharashtra,West,Refrigerator,28022,4,15,95274.8
8279,2023-10-28,Tamil Nadu,South,Fan,8754,4,10,31514.4
8280,2023-10-24,West Bengal,East,Headphones,16226,3,10,43810.200000000004
8281,2023-07-31,Karnataka,South,AC,25743,2,20,41188.8
8282,2023-07-24,Delhi,North,Smartphone,18700,2,15,31790.0
8283,2023-11-06,Gujarat,West,Refrigerator,20310,3,15,51790.5
8284,2023-11-14,Karnataka,South,AC,6656,1,15,5657.599999999999
8285,2023-03-09,Delhi,North,Heater,18906,2,5,35921.4
8286,2023-05-09,Gujarat,West,TV,20998,3,15,53544.9
8287,2023-07-20,West Bengal,East,Tablet,26853,3,20,64447.200000000004
8288,2023-03-23,West Bengal,East,Mobile,8226,1,15,6992.099999999999
8289,2023-09-08,West Bengal,East,Headphones,24347,2,10,43824.6
8290,2023-12-22,Maharashtra,West,Mixer,4693,1,0,4693.0
8291,2023-03-27,Karnataka,South,Laptop,20297,3,5,57846.45
8292,2023-10-06,Maharashtra,West,TV,24948,2,0,49896.0
8293,2023-08-07,Uttar Pradesh,North,Winter Jacket,10472,1,5,9948.4
8294,2023-11-10,Delhi,North,Heater,18077,1,20,14461.6
8295,2023-01-04,Uttar Pradesh,North,Heater,3664,2,0,7328.0
8296,2023-05-04,Karnataka,South,AC,9987,1,20,7989.6
8297,2023-05-28,West Bengal,East,Tablet,25089,4,25,75267.0
8298,2023-10-17,Gujarat,West,Refrigerator,1217,2,5,2312.2999999999997
8299,2023-04-07,Gujarat,West,TV,7581,4,5,28807.8
8300,2023-07-03,Karnataka,South,Fan,24018,4,20,76857.6
8301,2023-12-01,Maharashtra,West,Mixer,20434,3,10,55171.8
8302,2023-09-21,Maharashtra,West,TV,28750,2,15,48875.0
8303,2023-07-07,Maharashtra,West,TV,12421,4,20,39747.200000000004
8304,2023-05-10,Gujarat,West,Mixer,17848,2,10,32126.4
8305,2023-01-16,Gujarat,West,Refrigerator,13118,4,0,52472.0
8306,2023-06-25,Uttar Pradesh,North,Winter Jacket,26014,4,15,88447.59999999999
8307,2023-04-03,Tamil Nadu,South,Laptop,27519,4,10,99068.40000000001
8308,2023-04-08,West Bengal,East,Mobile,6338,4,20,20281.600000000002
8309,2023-06-04,Uttar Pradesh,North,Heater,14436,4,10,51969.6
8310,2023-07-12,Karnataka,South,Fan,6084,3,20,14601.6
8311,2023-10-25,Karnataka,South,Laptop,3144,2,20,5030.400000000001
8312,2023-10-03,Tamil Nadu,South,AC,652,2,20,1043.2
8313,2023-04-28,Tamil Nadu,South,AC,6782,2,10,12207.6
8314,2023-12-30,Delhi,North,Smartphone,5092,5,25,19095.0
8315,2023-05-31,Delhi,North,Winter Jacket,7219,3,20,17325.600000000002
8316,2023-06-14,West Bengal,East,Tablet,15908,3,5,45337.799999999996
8317,2023-04-01,Maharashtra,West,Refrigerator,6536,3,20,15686.400000000001
8318,2023-11-02,Tamil Nadu,South,Laptop,2784,4,10,10022.4
8319,2023-08-17,Uttar Pradesh,North,Winter Jacket,25954,1,20,20763.2
