order_id,order_date,state,region,product_name,price,quantity,discount,revenue,month,cost,profit
8139,2023-07-30,Delhi,North,Heater,26654,5,10,119943.0,7,18657.8,39981.0
8140,2023-08-30,Delhi,North,Winter Jacket,19921,4,20,63747.2,8,13944.699999999999,23905.200000000004
8141,2023-02-27,Maharashtra,West,Refrigerator,10313,2,10,18563.4,2,7219.099999999999,6187.800000000001
8142,2023-09-26,Tamil Nadu,South,Laptop,20449,2,5,38853.1,9,14314.3,12269.400000000001
8143,2023-08-12,Tamil Nadu,South,AC,5028,3,10,13575.6,8,3519.6,4525.200000000001
8144,2023-01-04,Gujarat,West,Mixer,5212,3,0,15636.0,1,3648.3999999999996,4690.800000000001
8145,2023-05-08,Gujarat,West,Mixer,22289,3,0,66867.0,5,15602.3,20060.100000000002
8146,2023-10-04,West Bengal,East,Headphones,21280,2,0,42560.0,10,14895.999999999998,12768.000000000004
8147,2023-06-07,West Bengal,East,Mobile,7630,2,20,12208.0,6,5341.0,4578.0
8148,2023-02-07,Uttar Pradesh,North,Winter Jacket,23366,3,0,70098.0,2,16356.199999999999,21029.4
8149,2023-05-29,Gujarat,West,Mixer,21856,4,10,78681.6,5,15299.199999999999,26227.200000000004
8150,2023-07-20,Delhi,North,Winter Jacket,6817,2,20,10907.2,7,4771.9,4090.2000000000007
8151,2023-05-24,Maharashtra,West,Mixer,10625,1,20,8500.0,5,7437.499999999999,3187.500000000001
8152,2023-02-20,West Bengal,East,Headphones,12832,3,0,38496.0,2,8982.4,11548.800000000001
8153,2023-03-16,West Bengal,East,Mobile,7171,1,0,7171.0,3,5019.7,2151.3
8154,2023-05-27,Maharashtra,West,Refrigerator,13227,5,25,49601.25,5,9258.9,19840.5
8155,2023-07-25,Karnataka,South,AC,16581,1,20,13264.8,7,11606.699999999999,4974.300000000001
8156,2023-09-29,Gujarat,West,TV,10265,1,20,8212.0,9,7185.499999999999,3079.500000000001
8157,2023-09-26,Uttar Pradesh,North,Winter Jacket,23558,2,10,42404.4,9,16490.6,14134.800000000003
8158,2023-10-15,Tamil Nadu,South,Fan,2696,2,15,4583.2,10,1887.1999999999998,1617.6000000000004
8159,2023-12-16,Gujarat,West,TV,12548,5,15,53329.0,12,8783.599999999999,18822.000000000007
8160,2023-04-25,Gujarat,West,Mixer,19508,3,15,49745.4,4,13655.599999999999,17557.200000000004
8161,2023-03-04,Tamil Nadu,South,Fan,5816,2,20,9305.6,3,4071.2,3489.6000000000004
8162,2023-05-28,Maharashtra,West,Refrigerator,28076,2,25,42114.0,5,19653.199999999997,16845.600000000006
8163,2023-04-04,Tamil Nadu,South,AC,18101,3,10,48872.7,4,12670.699999999999,16290.900000000003
8164,2023-01-03,Delhi,North,Winter Jacket,24963,2,20,39940.8,1,17474.1,14977.800000000003
8165,2023-07-15,Maharashtra,West,Refrigerator,27902,2,15,47433.4,7,19531.399999999998,16741.200000000004
8166,2023-09-23,Maharashtra,West,Mixer,16541,4,5,62855.8,9,11578.699999999999,19849.200000000004
8167,2023-01-15,Maharashtra,West,Mixer,26753,4,10,96310.8,1,18727.1,32103.600000000006
8168,2023-03-31,Tamil Nadu,South,Laptop,14919,1,0,14919.0,3,10443.3,4475.700000000001
8169,2023-03-08,Karnataka,South,AC,11471,3,20,27530.4,3,8029.7,10323.900000000001
8170,2023-07-01,Maharashtra,West,Refrigerator,12805,4,25,38415.0,7,8963.5,15366.0
8171,2023-01-23,Gujarat,West,Mixer,24234,1,0,24234.0,1,16963.8,7270.200000000001
8172,2023-10-16,Maharashtra,West,Mixer,6783,2,10,12209.4,10,4748.099999999999,4069.800000000001
8173,2023-06-11,Uttar Pradesh,North,Heater,20402,4,25,61206.0,6,14281.4,24482.4
8174,2023-01-30,West Bengal,East,Headphones,10523,1,0,10523.0,1,7366.099999999999,3156.9000000000005
8175,2023-11-23,Delhi,North,Heater,23688,4,10,85276.8,11,16581.6,28425.600000000006
8176,2023-12-24,Karnataka,South,AC,24497,2,15,41644.9,12,17147.899999999998,14698.200000000004
8177,2023-08-21,Delhi,North,Heater,1726,2,5,3279.3999999999996,8,1208.1999999999998,1035.6000000000004
8178,2023-06-27,Tamil Nadu,South,Laptop,13052,4,0,52208.0,6,9136.4,15662.400000000001
8179,2023-06-15,Karnataka,South,Laptop,20850,3,15,53167.5,6,14594.999999999998,18765.000000000007
8180,2023-11-12,Maharashtra,West,Refrigerator,28719,3,15,73233.45,11,20103.3,25847.100000000002
8181,2023-07-07,Gujarat,West,Mixer,16760,3,5,47766.0,7,11732.0,15084.0
8182,2023-06-10,Delhi,North,Winter Jacket,5392,4,20,17254.4,6,3774.3999999999996,6470.4000000000015
8183,2023-01-26,Karnataka,South,AC,23357,4,20,74742.40000000001,1,16349.9,28028.4
8184,2023-07-14,Uttar Pradesh,North,Winter Jacket,3642,4,0,14568.0,7,2549.3999999999996,4370.4000000000015
8185,2023-04-06,Karnataka,South,Laptop,27508,1,10,24757.2,4,19255.6,8252.400000000001
8186,2023-01-20,West Bengal,East,Mobile,19986,2,10,35974.8,1,13990.199999999999,11991.600000000002
8187,2023-09-17,Delhi,North,Winter Jacket,817,3,25,1838.25,9,571.9,735.3000000000001
8188,2023-02-05,Tamil Nadu,South,Fan,19421,3,15,49523.55,2,13594.699999999999,17478.9
8189,2023-02-04,Tamil Nadu,South,Laptop,25088,5,25,94080.0,2,17561.6,37632.00000000001
8190,2023-03-07,Karnataka,South,AC,27118,4,0,108472.0,3,18982.6,32541.600000000006
8191,2023-11-24,Tamil Nadu,South,Fan,22475,1,0,22475.0,11,15732.499999999998,6742.500000000002
8192,2023-10-27,Delhi,North,Heater,26218,3,20,62923.2,10,18352.6,23596.200000000004
8193,2023-02-12,Delhi,North,Winter Jacket,13707,4,15,46603.8,2,9594.9,16448.4
8194,2023-06-26,West Bengal,East,Mobile,20267,3,5,57760.95,6,14186.9,18240.300000000003
8195,2023-08-12,Karnataka,South,Fan,19083,5,5,90644.25,8,13358.099999999999,28624.500000000007
8196,2023-01-02,West Bengal,East,Tablet,22964,4,10,82670.40000000001,1,16074.8,27556.800000000003
8197,2023-05-28,Delhi,North,Winter Jacket,22466,4,20,71891.2,5,15726.199999999999,26959.200000000004
8198,2023-10-22,Tamil Nadu,South,AC,18131,3,15,46234.05,10,12691.699999999999,16317.900000000003
8199,2023-02-12,Gujarat,West,TV,28017,5,15,119072.25,2,19611.899999999998,42025.500000000015
8200,2023-09-20,West Bengal,East,Headphones,3619,3,0,10857.0,9,2533.2999999999997,3257.100000000001
8201,2023-12-05,Uttar Pradesh,North,Winter Jacket,22897,2,15,38924.9,12,16027.9,13738.2
8202,2023-03-02,Karnataka,South,AC,8655,4,15,29427.0,3,6058.5,10386.0
8203,2023-10-19,Gujarat,West,Refrigerator,24756,2,15,42085.2,10,17329.199999999997,14853.600000000006
8204,2023-03-22,Tamil Nadu,South,AC,6200,1,20,4960.0,3,4340.0,1860.0
8205,2023-01-07,West Bengal,East,Tablet,28638,3,20,68731.2,1,20046.6,25774.200000000004
8206,2023-08-24,Uttar Pradesh,North,Winter Jacket,29402,1,15,24991.7,8,20581.399999999998,8820.600000000002
8207,2023-04-21,Gujarat,West,Refrigerator,7528,2,0,15056.0,4,5269.599999999999,4516.800000000001
8208,2023-01-06,West Bengal,East,Headphones,26865,4,20,85968.0,1,18805.5,32238.0
8209,2023-05-23,Uttar Pradesh,North,Winter Jacket,20992,3,20,50380.8,5,14694.4,18892.800000000003
8210,2023-10-15,West Bengal,East,Headphones,3304,4,25,9912.0,10,2312.7999999999997,3964.800000000001
8211,2023-02-17,Uttar Pradesh,North,Winter Jacket,4341,2,15,7379.7,2,3038.7,2604.6000000000004
8212,2023-12-21,Uttar Pradesh,North,Heater,11147,2,5,21179.3,12,7802.9,6688.200000000001
8213,2023-05-26,Maharashtra,West,Refrigerator,717,2,5,1362.3,5,501.9,430.20000000000005
8214,2023-01-05,Maharashtra,West,TV,523,2,10,941.4,1,366.09999999999997,313.80000000000007
8215,2023-01-21,Maharashtra,West,Mixer,28789,5,5,136747.75,1,20152.3,43183.5
8216,2023-10-07,Karnataka,South,AC,12989,3,20,31173.6,10,9092.3,11690.100000000002
8217,2023-06-22,Tamil Nadu,South,AC,941,1,0,941.0,6,658.6999999999999,282.30000000000007
8218,2023-07-28,Karnataka,South,AC,12266,4,20,39251.2,7,8586.199999999999,14719.200000000004
8219,2023-08-04,Maharashtra,West,Mixer,24119,1,15,20501.15,8,16883.3,7235.700000000001
8220,2023-10-08,Gujarat,West,TV,28406,5,20,113624.0,10,19884.199999999997,42609.000000000015
8221,2023-08-31,Gujarat,West,Mixer,26732,4,10,96235.2,8,18712.399999999998,32078.40000000001
8222,2023-04-05,Tamil Nadu,South,Fan,8253,2,15,14030.1,4,5777.099999999999,4951.800000000001
8223,2023-12-10,Delhi,North,Smartphone,26657,3,5,75972.45,12,18659.899999999998,23991.300000000007
8224,2023-10-10,Tamil Nadu,South,Fan,15395,2,10,27711.0,10,10776.5,9237.0
8225,2023-03-20,Maharashtra,West,Mixer,27177,2,0,54354.0,3,19023.899999999998,16306.200000000004
8226,2023-07-20,Maharashtra,West,Mixer,20291,2,5,38552.9,7,14203.699999999999,12174.600000000002
8227,2023-02-24,Tamil Nadu,South,AC,21036,3,10,56797.2,2,14725.199999999999,18932.4
8228,2023-07-15,Karnataka,South,Laptop,24483,2,15,41621.1,7,17138.1,14689.800000000003
8229,2023-07-31,Tamil Nadu,South,Laptop,13012,3,10,35132.4,7,9108.4,11710.800000000001
8230,2023-01-30,Maharashtra,West,Refrigerator,16507,1,20,13205.6,1,11554.9,4952.1
8231,2023-01-31,Uttar Pradesh,North,Smartphone,6572,1,0,6572.0,1,4600.4,1971.6000000000004
8232,2023-09-05,Tamil Nadu,South,Fan,20852,4,10,75067.2,9,14596.4,25022.4
8233,2023-08-14,Maharashtra,West,Refrigerator,16028,2,10,28850.4,8,11219.599999999999,9616.800000000003
8234,2023-01-11,Gujarat,West,Mixer,2148,3,20,5155.200000000001,1,1503.6,1933.2000000000003
8235,2023-03-07,Tamil Nadu,South,AC,8579,1,5,8150.049999999999,3,6005.299999999999,2573.7000000000007
8236,2023-09-10,Delhi,North,Winter Jacket,21519,4,15,73164.59999999999,9,15063.3,25822.800000000003
8237,2023-11-28,West Bengal,East,Mobile,27761,1,0,27761.0,11,19432.699999999997,8328.300000000003
8238,2023-06-16,Maharashtra,West,TV,26352,3,15,67197.59999999999,6,18446.399999999998,23716.800000000007
8239,2023-10-12,Uttar Pradesh,North,Heater,27740,2,10,49932.0,10,19418.0,16644.0
8240,2023-09-24,Delhi,North,Heater,10954,2,15,18621.8,9,7667.799999999999,6572.4000000000015
8241,2023-12-04,West Bengal,East,Headphones,6117,4,5,23244.6,12,4281.9,7340.4000000000015
8242,2023-05-11,Delhi,North,Smartphone,24668,2,0,49336.0,5,17267.6,14800.800000000003
8243,2023-11-15,Uttar Pradesh,North,Winter Jacket,4191,4,15,14249.4,11,2933.7,5029.200000000001
8244,2023-07-27,Delhi,North,Smartphone,19620,2,15,33354.0,7,13734.0,11772.0
8245,2023-03-04,West Bengal,East,Tablet,1732,3,15,4416.599999999999,3,1212.3999999999999,1558.8000000000004
8246,2023-01-31,Karnataka,South,Fan,7436,3,0,22308.0,1,5205.2,6692.400000000001
8247,2023-06-18,Uttar Pradesh,North,Heater,21463,5,20,85852.0,6,15024.099999999999,32194.500000000007
8248,2023-11-14,Uttar Pradesh,North,Winter Jacket,17319,1,15,14721.15,11,12123.3,5195.700000000001
8249,2023-05-03,Uttar Pradesh,North,Winter Jacket,10571,4,15,35941.4,5,7399.7,12685.2
8250,2023-05-30,Maharashtra,West,Mixer,641,2,5,1217.9,5,448.7,384.6
8251,2023-01-01,Maharashtra,West,TV,9913,2,5,18834.7,1,6939.099999999999,5947.800000000001
8252,2023-06-25,Delhi,North,Winter Jacket,24537,4,10,88333.2,6,17175.899999999998,29444.40000000001
8253,2023-08-10,West Bengal,East,Mobile,1882,4,20,6022.400000000001,8,1317.3999999999999,2258.4000000000005
8254,2023-06-30,Delhi,North,Smartphone,5007,4,10,18025.2,6,3504.8999999999996,6008.4000000000015
8255,2023-04-24,Maharashtra,West,TV,27816,2,20,44505.600000000006,4,19471.199999999997,16689.600000000006
8256,2023-05-23,Maharashtra,West,TV,12189,3,5,34738.65,5,8532.3,10970.100000000002
8257,2023-04-07,Tamil Nadu,South,Fan,1992,1,20,1593.6,4,1394.3999999999999,597.6000000000001
8258,2023-03-19,Karnataka,South,Fan,7085,4,15,24089.0,3,4959.5,8502.0
8259,2023-09-14,Delhi,North,Heater,23362,4,10,84103.2,9,16353.4,28034.4
8260,2023-10-20,Tamil Nadu,South,Fan,5276,3,0,15828.0,10,3693.2,4748.400000000001
8261,2023-09-05,Maharashtra,West,TV,29651,4,10,106743.6,9,20755.699999999997,35581.20000000001
8262,2023-08-14,Karnataka,South,AC,8455,4,20,27056.0,8,5918.5,10146.0
8263,2023-09-27,Uttar Pradesh,North,Winter Jacket,22714,1,15,19306.9,9,15899.8,6814.200000000001
8264,2023-01-25,West Bengal,East,Headphones,3827,3,10,10332.9,1,2678.8999999999996,3444.300000000001
8265,2023-03-08,Uttar Pradesh,North,Smartphone,25097,1,10,22587.3,3,17567.899999999998,7529.100000000002
8266,2023-07-29,West Bengal,East,Mobile,1922,2,15,3267.4,7,1345.3999999999999,1153.2000000000003
8267,2023-09-20,Delhi,North,Smartphone,2113,1,10,1901.7,9,1479.1,633.9000000000001
8268,2023-10-03,Gujarat,West,TV,8614,1,15,7321.9,10,6029.799999999999,2584.2000000000007
8269,2023-06-17,Maharashtra,West,Refrigerator,20911,3,5,59596.35,6,14637.699999999999,18819.9
8270,2023-06-06,Gujarat,West,TV,8727,3,20,20944.800000000003,6,6108.9,7854.300000000001
8271,2023-07-28,Karnataka,South,Fan,2915,1,0,2915.0,7,2040.4999999999998,874.5000000000002
8272,2023-06-24,Uttar Pradesh,North,Heater,1735,5,15,7373.75,6,1214.5,2602.5
8273,2023-08-05,Uttar Pradesh,North,Heater,3403,5,10,15313.5,8,2382.1,5104.5
8274,2023-11-19,West Bengal,East,Headphones,23709,2,25,35563.5,11,16596.3,14225.400000000001
8275,2023-12-23,Maharashtra,West,Mixer,19931,3,5,56803.35,12,13951.699999999999,17937.9
8276,2023-08-11,Gujarat,West,Refrigerator,698,4,15,2373.2,8,488.59999999999997,837.6000000000001
8277,2023-10-26,Karnataka,South,AC,15508,3,15,39545.4,10,10855.599999999999,13957.200000000004
8278,2023-12-29,Maharashtra,West,Refrigerator,28022,4,15,95274.8,12,19615.399999999998,33626.40000000001
8279,2023-10-28,Tamil Nadu,South,Fan,8754,4,10,31514.4,10,6127.799999999999,10504.800000000003
8280,2023-10-24,West Bengal,East,Headphones,16226,3,10,43810.2,10,11358.199999999999,14603.400000000003
8281,2023-07-31,Karnataka,South,AC,25743,2,20,41188.8,7,18020.1,15445.800000000003
8282,2023-07-24,Delhi,North,Smartphone,18700,2,15,31790.0,7,13090.0,11220.0
8283,2023-11-06,Gujarat,West,Refrigerator,20310,3,15,51790.5,11,14217.0,18279.0
8284,2023-11-14,Karnataka,South,AC,6656,1,15,5657.599999999999,11,4659.2,1996.8000000000002
8285,2023-03-09,Delhi,North,Heater,18906,2,5,35921.4,3,13234.199999999999,11343.600000000002
8286,2023-05-09,Gujarat,West,TV,20998,3,15,53544.9,5,14698.599999999999,18898.200000000004
8287,2023-07-20,West Bengal,East,Tablet,26853,3,20,64447.2,7,18797.1,24167.700000000004
8288,2023-03-23,West Bengal,East,Mobile,8226,1,15,6992.099999999999,3,5758.2,2467.8
8289,2023-09-08,West Bengal,East,Headphones,24347,2,10,43824.6,9,17042.899999999998,14608.200000000004
8290,2023-12-22,Maharashtra,West,Mixer,4693,1,0,4693.0,12,3285.1,1407.9
8291,2023-03-27,Karnataka,South,Laptop,20297,3,5,57846.45,3,14207.9,18267.300000000003
8292,2023-10-06,Maharashtra,West,TV,24948,2,0,49896.0,10,17463.6,14968.800000000003
8293,2023-08-07,Uttar Pradesh,North,Winter Jacket,10472,1,5,9948.4,8,7330.4,3141.6000000000004
8294,2023-11-10,Delhi,North,Heater,18077,1,20,14461.6,11,12653.9,5423.1
8295,2023-01-04,Uttar Pradesh,North,Heater,3664,2,0,7328.0,1,2564.7999999999997,2198.4000000000005
8296,2023-05-04,Karnataka,South,AC,9987,1,20,7989.6,5,6990.9,2996.1000000000004
8297,2023-05-28,West Bengal,East,Tablet,25089,4,25,75267.0,5,17562.3,30106.800000000003
8298,2023-10-17,Gujarat,West,Refrigerator,1217,2,5,2312.2999999999997,10,851.9,730.2
8299,2023-04-07,Gujarat,West,TV,7581,4,5,28807.8,4,5306.7,9097.2
8300,2023-07-03,Karnataka,South,Fan,24018,4,20,76857.6,7,16812.6,28821.600000000006
8301,2023-12-01,Maharashtra,West,Mixer,20434,3,10,55171.8,12,14303.8,18390.600000000002
8302,2023-09-21,Maharashtra,West,TV,28750,2,15,48875.0,9,20125.0,17250.0
8303,2023-07-07,Maharashtra,West,TV,12421,4,20,39747.2,7,8694.699999999999,14905.200000000004
8304,2023-05-10,Gujarat,West,Mixer,17848,2,10,32126.4,5,12493.599999999999,10708.800000000003
8305,2023-01-16,Gujarat,West,Refrigerator,13118,4,0,52472.0,1,9182.599999999999,15741.600000000006
8306,2023-06-25,Uttar Pradesh,North,Winter Jacket,26014,4,15,88447.59999999999,6,18209.8,31216.800000000003
8307,2023-04-03,Tamil Nadu,South,Laptop,27519,4,10,99068.4,4,19263.3,33022.8
8308,2023-04-08,West Bengal,East,Mobile,6338,4,20,20281.6,4,4436.599999999999,7605.600000000002
8309,2023-06-04,Uttar Pradesh,North,Heater,14436,4,10,51969.6,6,10105.199999999999,17323.200000000004
8310,2023-07-12,Karnataka,South,Fan,6084,3,20,14601.6,7,4258.8,5475.599999999999
8311,2023-10-25,Karnataka,South,Laptop,3144,2,20,5030.400000000001,10,2200.7999999999997,1886.4000000000005
8312,2023-10-03,Tamil Nadu,South,AC,652,2,20,1043.2,10,456.4,391.20000000000005
8313,2023-04-28,Tamil Nadu,South,AC,6782,2,10,12207.6,4,4747.4,4069.2000000000007
8314,2023-12-30,Delhi,North,Smartphone,5092,5,25,19095.0,12,3564.3999999999996,7638.000000000002
8315,2023-05-31,Delhi,North,Winter Jacket,7219,3,20,17325.600000000002,5,5053.299999999999,6497.100000000002
8316,2023-06-14,West Bengal,East,Tablet,15908,3,5,45337.8,6,11135.599999999999,14317.200000000004
8317,2023-04-01,Maharashtra,West,Refrigerator,6536,3,20,15686.4,4,4575.2,5882.400000000001
8318,2023-11-02,Tamil Nadu,South,Laptop,2784,4,10,10022.4,11,1948.8,3340.8
8319,2023-08-17,Uttar Pradesh,North,Winter Jacket,25954,1,20,20763.2,8,18167.8,7786.200000000001
8320,2023-03-04,Tamil Nadu,South,Laptop,12907,2,20,20651.2,3,9034.9,7744.200000000001
8321,2023-07-02,Karnataka,South,AC,21755,5,20,87020.0,7,15228.499999999998,32632.500000000007
8322,2023-12-02,Maharashtra,West,Mixer,21769,3,15,55510.95,12,15238.3,19592.100000000002
8323,2023-11-09,West Bengal,East,Mobile,18936,3,15,48286.8,11,13255.199999999999,17042.4
8324,2023-07-20,Tamil Nadu,South,Fan,21108,3,15,53825.4,7,14775.599999999999,18997.200000000004
8325,2023-06-07,Tamil Nadu,South,Laptop,28576,2,5,54294.399999999994,6,20003.199999999997,17145.600000000006
8326,2023-07-27,Tamil Nadu,South,Fan,27734,2,10,49921.2,7,19413.8,16640.4
8327,2023-12-13,Gujarat,West,Mixer,24554,4,0,98216.0,12,17187.8,29464.800000000003
8328,2023-12-23,Uttar Pradesh,North,Smartphone,17638,4,10,63496.8,12,12346.599999999999,21165.600000000006
8329,2023-02-24,Gujarat,West,TV,22119,3,5,63039.149999999994,2,15483.3,19907.100000000002
8330,2023-07-15,Tamil Nadu,South,Fan,2932,2,25,4398.0,7,2052.4,1759.1999999999998
8331,2023-03-27,Delhi,North,Heater,19798,3,20,47515.2,3,13858.599999999999,17818.200000000004
8332,2023-08-26,Karnataka,South,Laptop,13744,2,15,23364.8,8,9620.8,8246.400000000001
8333,2023-06-26,Tamil Nadu,South,AC,3764,4,20,12044.8,6,2634.7999999999997,4516.800000000001
8334,2023-02-19,Maharashtra,West,Mixer,22674,3,25,51016.5,2,15871.8,20406.600000000002
8335,2023-10-12,Uttar Pradesh,North,Heater,2980,1,0,2980.0,10,2086.0,894.0
8336,2023-10-05,Gujarat,West,Refrigerator,2998,3,5,8544.3,10,2098.6,2698.2000000000003
8337,2023-06-13,Gujarat,West,Refrigerator,21977,1,20,17581.600000000002,6,15383.9,6593.1
8338,2023-07-02,Karnataka,South,AC,13151,2,25,19726.5,7,9205.699999999999,7890.600000000002
8339,2023-05-21,Tamil Nadu,South,Fan,4055,4,20,12976.0,5,2838.5,4866.0
8340,2023-10-23,Uttar Pradesh,North,Smartphone,5505,1,0,5505.0,10,3853.4999999999995,1651.5000000000005
8341,2023-04-19,Delhi,North,Heater,26962,4,15,91670.8,4,18873.399999999998,32354.40000000001
8342,2023-02-14,Tamil Nadu,South,Laptop,21333,4,10,76798.8,2,14933.099999999999,25599.600000000006
8343,2023-04-27,Delhi,North,Winter Jacket,3525,1,0,3525.0,4,2467.5,1057.5
8344,2023-12-01,Karnataka,South,Fan,15543,4,5,59063.399999999994,12,10880.099999999999,18651.600000000006
8345,2023-05-19,Tamil Nadu,South,Laptop,20153,4,15,68520.2,5,14107.099999999999,24183.600000000006
8346,2023-01-18,Gujarat,West,Refrigerator,18211,1,0,18211.0,1,12747.699999999999,5463.300000000001
8347,2023-09-09,West Bengal,East,Tablet,25651,4,25,76953.0,9,17955.699999999997,30781.20000000001
8348,2023-08-17,Karnataka,South,Fan,20602,2,5,39143.8,8,14421.4,12361.2
8349,2023-07-18,Karnataka,South,Laptop,2065,2,5,3923.5,7,1445.5,1239.0
8350,2023-01-23,Delhi,North,Heater,23178,4,5,88076.4,1,16224.599999999999,27813.600000000006
8351,2023-12-24,Karnataka,South,Laptop,22563,2,5,42869.7,12,15794.099999999999,13537.800000000003
8352,2023-12-07,Uttar Pradesh,North,Winter Jacket,14477,2,20,23163.2,12,10133.9,8686.2
8353,2023-04-17,Maharashtra,West,TV,19458,3,10,52536.6,4,13620.599999999999,17512.200000000004
8354,2023-05-15,Uttar Pradesh,North,Winter Jacket,18219,3,20,43725.600000000006,5,12753.3,16397.100000000002
8355,2023-08-10,Gujarat,West,TV,15463,2,0,30926.0,8,10824.099999999999,9277.800000000003
8356,2023-03-03,Uttar Pradesh,North,Smartphone,6166,3,20,14798.4,3,4316.2,5549.400000000001
8357,2023-07-19,Delhi,North,Heater,26533,4,10,95518.8,7,18573.1,31839.600000000006
8358,2023-01-30,Delhi,North,Heater,4293,1,5,4078.35,1,3005.1,1287.9
8359,2023-09-10,Tamil Nadu,South,AC,4177,2,20,6683.200000000001,9,2923.8999999999996,2506.2000000000007
8360,2023-02-20,Tamil Nadu,South,Laptop,14559,2,0,29118.0,2,10191.3,8735.400000000001
8361,2023-04-03,Tamil Nadu,South,AC,20024,2,0,40048.0,4,14016.8,12014.400000000001
8362,2023-03-10,Karnataka,South,AC,10230,3,20,24552.0,3,7161.0,9207.0
8363,2023-11-26,Delhi,North,Smartphone,23523,3,5,67040.55,11,16466.1,21170.700000000004
8364,2023-04-02,Karnataka,South,AC,23853,3,20,57247.2,4,16697.1,21467.700000000004
8365,2023-03-09,Uttar Pradesh,North,Smartphone,17032,4,0,68128.0,3,11922.4,20438.4
8366,2023-12-21,Delhi,North,Heater,12056,3,5,34359.6,12,8439.199999999999,10850.400000000003
8367,2023-07-16,Gujarat,West,Mixer,22160,4,15,75344.0,7,15511.999999999998,26592.000000000007
8368,2023-05-16,West Bengal,East,Mobile,6672,2,15,11342.4,5,4670.4,4003.2000000000007
8369,2023-10-30,Maharashtra,West,Mixer,6544,1,15,5562.4,10,4580.799999999999,1963.2000000000007
8370,2023-04-09,Maharashtra,West,TV,2597,4,5,9868.6,4,1817.8999999999999,3116.4000000000005
8371,2023-11-28,Gujarat,West,Mixer,5042,2,15,8571.4,11,3529.3999999999996,3025.2000000000007
8372,2023-05-17,Karnataka,South,Fan,2078,4,5,7896.4,5,1454.6,2493.6000000000004
8373,2023-06-01,West Bengal,East,Headphones,29513,1,0,29513.0,6,20659.1,8853.900000000001
8374,2023-10-28,Karnataka,South,Fan,2798,5,25,10492.5,10,1958.6,4197.0
8375,2023-12-04,Delhi,North,Heater,15039,3,15,38349.45,12,10527.3,13535.100000000002
8376,2023-08-31,Tamil Nadu,South,Laptop,26161,1,20,20928.800000000003,8,18312.699999999997,7848.300000000003
8377,2023-11-24,Tamil Nadu,South,Fan,27516,1,5,26140.199999999997,11,19261.199999999997,8254.800000000003
8378,2023-05-09,Gujarat,West,TV,23162,2,0,46324.0,5,16213.4,13897.2
8379,2023-07-09,Uttar Pradesh,North,Winter Jacket,21974,4,5,83501.2,7,15381.8,26368.800000000003
8380,2023-04-05,Maharashtra,West,Mixer,8724,2,20,13958.4,4,6106.799999999999,5234.4000000000015
8381,2023-12-01,Gujarat,West,TV,18067,4,20,57814.4,12,12646.9,21680.4
8382,2023-08-02,Maharashtra,West,Mixer,16517,3,0,49551.0,8,11561.9,14865.300000000001
8383,2023-01-16,Tamil Nadu,South,Fan,3540,4,10,12744.0,1,2478.0,4248.0
8384,2023-02-13,Tamil Nadu,South,AC,14332,3,15,36546.6,2,10032.4,12898.800000000001
8385,2023-04-14,Delhi,North,Smartphone,8110,4,5,30818.0,4,5677.0,9732.0
8386,2023-12-29,Gujarat,West,Refrigerator,14746,4,15,50136.4,12,10322.199999999999,17695.200000000004
8387,2023-08-29,Karnataka,South,Laptop,15958,1,5,15160.1,8,11170.599999999999,4787.4000000000015
8388,2023-04-03,Maharashtra,West,Mixer,29656,3,10,80071.2,4,20759.199999999997,26690.40000000001
8389,2023-11-04,Tamil Nadu,South,AC,12334,3,20,29601.6,11,8633.8,11100.600000000002
8390,2023-09-12,Karnataka,South,AC,22246,1,15,18909.1,9,15572.199999999999,6673.800000000001
8391,2023-10-02,Karnataka,South,Fan,20991,2,5,39882.9,10,14693.699999999999,12594.600000000002
8392,2023-03-07,Maharashtra,West,TV,11295,1,10,10165.5,3,7906.499999999999,3388.500000000001
8393,2023-07-12,Karnataka,South,Fan,19412,2,20,31059.2,7,13588.4,11647.2
8394,2023-05-26,Delhi,North,Smartphone,22596,4,0,90384.0,5,15817.199999999999,27115.200000000004
8395,2023-04-08,West Bengal,East,Mobile,25332,2,25,37998.0,4,17732.399999999998,15199.200000000004
8396,2023-06-16,Gujarat,West,TV,5565,1,10,5008.5,6,3895.4999999999995,1669.5000000000005
8397,2023-09-21,Gujarat,West,Mixer,9814,4,15,33367.6,9,6869.799999999999,11776.800000000003
8398,2023-06-16,Maharashtra,West,Refrigerator,942,2,10,1695.6,6,659.4,565.2
8399,2023-01-04,Tamil Nadu,South,Laptop,919,3,5,2619.15,1,643.3,827.1000000000001
8400,2023-07-14,Tamil Nadu,South,Laptop,19452,1,15,16534.2,7,13616.4,5835.6
8401,2023-08-17,Delhi,North,Winter Jacket,6460,2,15,10982.0,8,4522.0,3876.0
8402,2023-06-04,West Bengal,East,Mobile,17830,5,20,71320.0,6,12481.0,26745.0
8403,2023-12-11,Uttar Pradesh,North,Heater,1022,2,5,1941.8,12,715.4,613.2
8404,2023-02-04,Gujarat,West,TV,10052,4,15,34176.799999999996,2,7036.4,12062.400000000001
8405,2023-03-02,Delhi,North,Heater,13429,3,10,36258.3,3,9400.3,12086.100000000002
8406,2023-01-15,Karnataka,South,AC,20232,3,5,57661.2,1,14162.4,18208.800000000003
